id,author,title,genre,acts,prologue,prose_vers,musique_danse_machine,date_de_creation
4898,La Harpe (Jean François de),Coriolan,tragédie,5,FALSE,vers,FALSE,
4899,Mauger,Coriolan,tragédie,5,FALSE,vers,FALSE,2 MARS 1784
5502,"Abeille (Gaspard, abbé)",Coriolan,tragédie,5,FALSE,vers,FALSE,10 JANV 1748
5503,Chaligny des Plaines (François de),Coriolan,tragédie,5,FALSE,vers,FALSE,
4900,Riouffé (Honoré),Corneille aux Champs-Élysées,comédie,1,FALSE,vers libres,FALSE,
5504,Barbier (Marie-Anne),Cornélie mère des Gracques,tragédie,5,FALSE,vers,FALSE,10/4/1784
5505,Hénault (Charles-Jean-François),Cornélie vestale,tragédie,5,FALSE,vers,FALSE,
4901,Lefèvre (Pierre-François-Alexandre),Cosroès,tragédie,5,FALSE,vers,FALSE,
4902,Mauger,Cosroès,tragédie,5,FALSE,vers,FALSE,26 AOUT 1767
5506,Rotrou (Jean de) ; Ussé (Louis II Bernin de Valentinay d'),Cosroès,tragédie,5,FALSE,vers,FALSE,20 AVR 1752
4973,"La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)",Coupe enchantée (La),comédie,1,FALSE,prose,FALSE,
5252,Quinault (Philippe),Coups de l'amour et de la fortune (Les),tragi-comédie,5,FALSE,vers,FALSE,
5762,Piron (Alexis),Courses de Tempé (Les),pastorale,1,FALSE,vers,TRUE,
5223,Palissot de Montenoy (Charles),Courtisanes ou l'Écueil des mœurs (Les),comédie,3,FALSE,vers,FALSE,
5098,Laujon (Pierre),Couvent ou les Fruits du caractère et de l'éducation (Le),comédie,1,FALSE,prose,FALSE,
4974,La Morlière (Jacques Rochette de),Créole (La),comédie,1,FALSE,prose,TRUE,
4903,"La Tuillerie (Jean-François Juvenon, sieur de La Tuillerie, dit)",Crispin bel esprit,comédie,1,FALSE,vers,FALSE,
4904,"Hauteroche (Noël Lebreton, sieur de)",Crispin médecin,comédie,3,FALSE,vers,FALSE,11 JUIL 1681
5507,"Hauteroche (Noël Lebreton, sieur de)",Crispin musicien,comédie,5,FALSE,vers,TRUE,
4906,"La Tuillerie (Jean-François Juvenon, sieur de La Tuillerie, dit)",Crispin précepteur,comédie,1,FALSE,vers,FALSE,
4907,Lesage (Alain-René),Crispin rival de son maître,comédie,1,FALSE,prose,FALSE,
5591,Molière (Jean-Baptiste Poquelin dit),Critique de l'École des femmes (La),comédie,1,FALSE,prose,FALSE,15 MARS 1707
5592,"La Chaussée (Pierre-Claude Nivelle de La Chaussée, dit Pierre-Claude)",Critique de la Fausse antipathie (La),comédie,1,FALSE,prose/vers,FALSE,
5593,Regnard (Jean-François),Critique du Légataire universel (La),comédie,1,FALSE,prose,FALSE,
4908,Maillet-Duclairon (Antoine),Cromwel,tragédie,5,FALSE,vers,FALSE,
5253,Dancourt (Florent Carton dit),Curieux de Compiègne (Les) ou Les Camps de Compiègne,comédie,1,FALSE,prose,TRUE,7 JUIN 1764
5099,Destouches,Curieux impertinent (Le),comédie,5,FALSE,vers,FALSE,4 octobre 1698
5508,Danchet (Antoine),Cyrus,tragédie,5,FALSE,vers,FALSE,
5594,Dancourt (Florent Carton dit),Dame à la mode ou la Suite de la coquette (La),comédie,5,FALSE,vers,FALSE,
5763,Corneille (Thomas) ; Donneau de Vizé (Jean),Dames vengées ou la Dupe de soi-même (Les),comédie,5,FALSE,prose,FALSE,
5509,La Font (Joseph de),Danaé ou Jupiter Crispin,comédie,1,TRUE,vers,FALSE,
5254,Laya (Jean-Louis),Dangers de l'opinion (Les),drame,5,FALSE,vers,FALSE,
5675,Baron (Michel Boyron dit),Débauché (Le),comédie,1,FALSE,vers,FALSE,19 JANVIER 1790
5100,Du Fresny (Charles),Dédit (Le),comédie,1,FALSE,vers,FALSE,
5676,Anonyme,Dédit (Le),comédie,5,FALSE,vers,FALSE,
5255,Boissy (Louis de),Dehors trompeurs ou l'Homme du jour (Les),comédie,5,FALSE,vers,FALSE,
5101,Montanclos (Marie-Émilie de),Déjeuner interrompu (Le),comédie,2,FALSE,prose,FALSE,18 FEVRIER 1740
5510,"Aubry (Jean-Baptiste Aubry des Carrières, dit )",Démétrius,tragédie,5,FALSE,vers,FALSE,
4910,Marmontel (Jean-François),Denis le tyran,tragédie,5,FALSE,vers,FALSE,12 JANV 1700
5102,Marivaux (Pierre de),Dénouement imprévu (Le),comédie,1,FALSE,prose,TRUE,5 FEV 1748
5103,Molière (Jean-Baptiste Poquelin dit),Dépit amoureux (Le),comédie,5,FALSE,vers,FALSE,
5677,Subligny (Adrien-Thomas Perdou de),Désespoir extravagant (Le),comédie,,FALSE,,FALSE,
5595,Dancourt (Florent Carton dit),Désolation des joueuses (La),comédie,1,FALSE,prose,FALSE,
4911,Saint-Foix (Germain-François Poullain de),Deucalion et Pirrha,comédie,1,TRUE,prose,TRUE,
5104,"Hauteroche (Noël Lebreton, sieur de)",Deuil (Le),comédie,1,FALSE,vers,TRUE,20 FEV 1741
5256,Dancourt (Louis Hurtaut),Deux amis (Les),comédie bouffonne,3,FALSE,prose,FALSE,
5257,Beaumarchais (Pierre-Augustin Caron de),Deux amis ou le Négociant de Lyon (Les),drame,5,FALSE,prose,FALSE,9 AOUT 1762
5258,Dubois de Rochefort (Guillaume),Deux frères (Les),comédie,5,FALSE,vers,FALSE,13 JANVIER 1770
5259,Moissy (Alexandre-Guillaume de),Deux frères ou la Prévention vaincue (Les),comédie,5,FALSE,vers,FALSE,12 AVRIL 1785
5260,Boissy (Louis de),Deux nièces (Les),comédie,5,FALSE,vers,FALSE,27 JUILLET 1768
5261,Bret (Antoine),Deux sœurs (Les),comédie,2,FALSE,prose,FALSE,17 JANVIER 1737
5596,Corneille (Thomas) ; Donneau de Vizé (Jean),Devineresse ou les Faux enchantements  (La),comédie,5,FALSE,prose,TRUE,20 NOVEMBRE 1767
5678,Dancourt (Florent Carton dit),Diable boiteux (Le),comédie,1,TRUE,prose,TRUE,
4912,Le Franc de Pompignan (Jean-Jacques),Didon,tragédie,5,FALSE,vers,FALSE,
5626,Dancourt (Florent Carton dit),Dieux comédiens ou la Métempsycose des amours (Les),comédie,3,TRUE,vers,TRUE,21 JUIN 1734
4975,Moline (Pierre-Louis),Discipline militaire du Nord (La),drame,5,FALSE,prose,FALSE,
4976,Marivaux (Pierre de),Dispute (La),comédie,1,FALSE,prose,FALSE,
5105,Destouches,Dissipateur ou l'Honnête friponne (Le),comédie,5,FALSE,vers,FALSE,
5106,Regnard (Jean-François),Distrait (Le),comédie,5,FALSE,vers,FALSE,
5679,Champmeslé (Charles Chevillet dit),Divorce (Le),comédie,5,FALSE,vers,TRUE,
5680,Pellegrin (Simon-Joseph),Divorce de l'amour et de la raison ou le Vieux monde (Le),comédie,3,TRUE,vers,TRUE,
5681,Avisse (Étienne-François),Divorce ou les Époux mécontents (Le),comédie,3,TRUE,vers,TRUE,
5682,Beauregard,Docteur extravagant (Le),comédie,5,FALSE,vers,FALSE,
4915,Montfleury (Antoine Jacob dit),Dom Pasquin d'Avalos,intermède,1,FALSE,vers,FALSE,
5511,Corneille (Thomas),Don Bertrand de Cigarral,comédie,5,FALSE,vers,TRUE,3 MAI 1688
5512,Lesage (Alain-René),Don César Ursin,comédie,5,FALSE,prose,FALSE,
4914,Scarron (Paul),Don Japhet d'Arménie,comédie,5,FALSE,vers,TRUE,
5513,La Chazette (de),Don Ramire et Zaïde,tragédie,5,FALSE,vers,FALSE,
4916,Corneille (Pierre),Don Sanche d'Aragon,comédie héroïque,5,FALSE,vers,FALSE,
4977,Bret (Antoine),Double extravagance (La),comédie,3,FALSE,vers,FALSE,
5107,Du Fresny (Charles),Double veuvage (Le),comédie,3,TRUE,prose,TRUE,
5597,Desmarres,Dragonne ou Merlin dragon (La),comédie,1,FALSE,prose,TRUE,
5108,Voltaire (François-Marie Arouet dit),Droit du seigneur (Le) ou L'Écueil du sage,comédie,3 ou 5,FALSE,vers,FALSE,
5262,Le Blanc de Guillet (Antoine),Druides (Les),tragédie,5,FALSE,vers,FALSE,
5109,Boissy (Louis de),Duc de Surrey (Le) ou Le Comte de Neuilly,pièce héroïque,5,FALSE,vers,TRUE,7 MARS 1772
5598,"Rosimond (Claude Rose, sieur de)",Dupe amoureuse (La),comédie,1,FALSE,vers,FALSE,
4918,Collé (Charles),Dupuis et Desronais - Dupuis et des Renais - Dupuis et des Ronais,comédie,3,FALSE,vers libres,FALSE,
5764,Dancourt (Florent Carton dit),Eaux de Bourbon (Les),comédie,1,FALSE,prose,TRUE,17 JANV 1763
5548,Dancourt (Florent Carton dit),Éclipse (L'),comédie,1,FALSE,prose,TRUE,
5213,Bret (Antoine),École amoureuse (L'),comédie,1,FALSE,vers libres,FALSE,
5549,Pellegrin (Simon-Joseph),École de l'hymen (L'),comédie,3,TRUE,prose/vers,TRUE,11 SEPTEMBRE 1747
5214,La Chaussée (Pierre-Claude),École de la jeunesse ou le Retour sur soi-même (L'),comédie,5,FALSE,vers,FALSE,
5550,Jolly (François Antoine),École des amants (L'),comédie,3,FALSE,vers,FALSE,22 FEVRIER 1749
5215,La Chaussée (Pierre-Claude),École des amis (L'),comédie,5,FALSE,vers,FALSE,
5216,Allainval (Léonor-Jean-Christine Soulas d'),École des bourgeois (L'),comédie,3,TRUE,prose,FALSE,
5217,Molière (Jean-Baptiste Poquelin dit),École des femmes (L'),comédie,5,FALSE,prose,FALSE,
5551,Montfleury,École des jaloux ou le Cocu volontaire (L') ou La Fausse Turquie ou l'École des jaloux,comédie,3,FALSE,vers,FALSE,
5218,Molière (Jean-Baptiste Poquelin dit),École des maris (L'),comédie,3,FALSE,prose,FALSE,
5219,La Chaussée (Pierre-Claude),École des mères (L'),comédie,5,FALSE,vers,FALSE,
5220,Fenouillot de Falbaire de Quingey (Charles-Georges),École des moeurs ou les Suites du libertinage (L'),drame,5,FALSE,vers,FALSE,
5222,Pieyre (Alexandre),École des pères (L'),comédie,5,FALSE,vers,FALSE,
5221,Piron (Alexis),École des pères ou les Fils ingrats (L'),comédie,5,FALSE,vers,FALSE,
5552,Voisenon (Claude-Henri de Fusée de),École du monde (L'),dialogue,1,TRUE,vers,FALSE,10 OCTOBRE 1728
5553,Scarron (Paul),Écolier de Salamanque ou les Généreux ennemis (L'),"tragi-comédie",5,FALSE,vers,FALSE,
5224,Voltaire (François-Marie Arouet dit),Écueil du sage (L'),comédie,5,FALSE,vers,FALSE,
4919,Chénier (Marie-Joseph de),Edgar ou le Page supposé,comédie,2,FALSE,vers,FALSE,
5514,Gresset (Jean-Baptiste-Louis),Édouard III,tragédie,5,FALSE,vers,FALSE,11/14/1785
5554,Anonyme,Effet de la prévention (L'),comédie,1,FALSE,prose,TRUE,
5263,"Du Roullet (François-Louis Gand Le Bland, bailli)",Effets du caractère (Les),comédie,5,FALSE,vers,FALSE,
4920,Saint-Foix (Germain-François Poullain de),Égérie,comédie,1,FALSE,prose,TRUE,3 février 1752
5225,Cailhava de L'Estandoux (Jean-François),Égoïsme (L'),comédie,5,FALSE,vers,FALSE,9 SEPT 1747
4921,Marmontel (Jean-François),Égyptus,tragédie,5,FALSE,vers,FALSE,19 JUIN 1777
4922,Crébillon (Prosper Jolyot de),Électre,tragédie,5,FALSE,vers,FALSE,5 FEV 1753
5515,Longepierre (Hilaire-Bernard de),Électre,tragédie,5,FALSE,vers,FALSE,12/14/1708
5765,Brueys (David-Augustin de) ; Palaprat (Jean de),Empiriques (Les),comédie,3,FALSE,prose,FALSE,
5555,Anonyme,Enfant gâté (L'),comédie,1,FALSE,prose,FALSE,
5226,Voltaire (François-Marie Arouet dit),Enfant prodigue ou L'École de la jeunesse (L'),comédie,5,FALSE,vers,FALSE,
5599,Dancourt (Florent Carton dit),Enfants de Paris (Les) ou La Famille à la mode (La) ou Finette,comédie,5,FALSE,vers,FALSE,10 OCTOBRE 1736
5264,Devaux (François-Antoine),Engagements indiscrets (Les),comédie,1,FALSE,prose,FALSE,
5766,Baron (Michel Boyron dit),Enlèvements (Les),comédie,1,FALSE,prose,FALSE,26 octobre 1752
5556,Anonyme,Entêté (L'),comédie,1,FALSE,prose,FALSE,
5557,Anonyme,Entêtement ridicule (L'),comédie,1,FALSE,vers,FALSE,
5227,Vigée (Louis-Jean-Baptiste-Étienne),Entrevue (L'),comédie,1,FALSE,vers,FALSE,
5558,Destouches,Envieux ou la Critique du Philosophe marié (L'),comédie,1,FALSE,prose,FALSE,6 DECEMBRE 1788
4923,Ximénès (Augustin-Louis de),Épicaris ou la Mort de Néron,tragédie,5,FALSE,vers,FALSE,
4924,Chabanon (Michel Paul Guy de),Éponine,tragédie,5,FALSE,vers,FALSE,2 JANV 1753
5228,La Place (Pierre-Antoine de),Épouse à la mode (L'),comédie,3,FALSE,vers,FALSE,12/6/1762
5229,Boissy (Louis de),Époux par supercherie (L'),comédie,2,FALSE,vers,FALSE,25 OCTOBRE 1760
5767,Guyot de Merville (Michel),Époux réunis ou la Veuve fille et femme (Les),comédie,5,FALSE,vers,FALSE,9 MARS 1744
5230,Marivaux (Pierre de),Épreuve (L'),comédie,1,FALSE,prose,FALSE,
5559,Anonyme,Épreuve dangereuse (L'),comédie,5,FALSE,vers,FALSE,
5231,Grouvelle (Philippe-Antoine),Épreuve délicate (L'),comédie,3,FALSE,vers,FALSE,
5232,Mauger,Épreuve imprudente (L'),comédie,3,FALSE,vers libres,FALSE,20 JUIN 1785
5233,Bret (Antoine),Épreuve indiscrète (L'),comédie,2,FALSE,vers,FALSE,4 DECEMBRE 1748
5234,Legrand (Marc-Antoine ); Lesage (Alain-René),Épreuve réciproque (L'),comédie,1,FALSE,prose,FALSE,30 JANVIER 1764
5234,Legrand (Marc-Antoine),Épreuve réciproque (L'),comédie,1,FALSE,prose,FALSE,9/6/1904
5265,Forgeot (Nicolas-Julien),Épreuves (Les),comédie,1,FALSE,vers,FALSE,
4925,Dubois-Fontanelle (Joseph-Gaspard),Éricie ou la Vestale,tragédie,3,FALSE,vers,FALSE,29 JANVIER 1785
5517,La Grange-Chancel (François-Joseph de),Érigone,tragédie,5,FALSE,vers,FALSE,19 AOUT 1789
5518,"Voltaire (François-Marie Arouet, dit)",Ériphile,tragédie,5,FALSE,vers,FALSE,
5314,Gouges (Olympe de),Esclavage de nègres ou l'Heureux naufrage (L'),drame,3,FALSE,prose,FALSE,
4926,Boursault (Edme),Ésope à la cour,comédie héroïque,5,TRUE,vers,FALSE,
5519,Pesselier (Charles-Étienne),Ésope au Parnasse,comédie,1,FALSE,vers,TRUE,12/16/1701
5316,"Hauteroche (Noël Lebreton, sieur de)",Esprit follet ou la Dame invisible (L'),comédie,5,FALSE,vers,FALSE,27 AOUT 1700
5318,Fagan (Barthélemy-Christophe),Étourderie (L'),comédie,1,FALSE,prose,FALSE,12 JUILLET 1690
5319,Molière (Jean-Baptiste Poquelin dit),Étourdi ou les Contretemps (L'),comédie,5,FALSE,vers,FALSE,18 JUILLET 1737
5267,Dorvigny,"Étrennes de l'amitié, de l'amour et de la nature (Les)",comédie,1,FALSE,vers,FALSE,
5266,Cailhava de L'Estandoux (Jean-François),Étrennes de l’amour (Les),comédie-ballet,1,FALSE,prose,TRUE,1er janvier 1780
4927,Beaumarchais (Pierre-Augustin Caron de),Eugénie,drame,5,FALSE,prose,FALSE,1er janvier 1769
5268,Boursault (Edme),Fables d'Ésope ou Ésope à la ville (Les) ou Les Fables d'Ésope,comédie,5,TRUE,vers et vers libres,FALSE,29 JANV 1767
5110,Fenouillot de Falbaire de Quingey (Charles-Georges),Fabricant de Londres (Le),drame,5,FALSE,prose,FALSE,
5768,Molière (Jean-Baptiste Poquelin dit),Fâcheux (Les),comédie-ballet,3,TRUE,vers,TRUE,
4978,Legrand (Marc-Antoine),Famille extravagante (La),comédie,1,FALSE,vers,TRUE,
5356,Voltaire (François-Marie Arouet dit),Fanatisme ou Mahomet le prophète (Le),tragédie,5,FALSE,vers,FALSE,
5111,Lattaignant de Bainville,Fat (Le) ou Le Suffisant ou Le Petit maître dupé,comédie,5,FALSE,vers,FALSE,
5112,"Pont-de-Veyle (Antoine de Fériol, comte de)",Fat puni (Le),comédie,1,FALSE,prose,TRUE,
5683,Barbier (Marie-Anne),Faucon (Le),comédie,1,FALSE,vers,FALSE,
4979,Destouches,Fausse Agnès ou le Poète campagnard (La),comédie,3,FALSE,prose,FALSE,
4980,La Chaussée (Pierre-Claude),Fausse antipathie (La),comédie,3,TRUE,vers,FALSE,
4981,Imbert (Barthélemy),Fausse apparence ou le Jaloux malgré lui (La),comédie,3,FALSE,vers,FALSE,
5600,Allainval (Léonor-Jean-Christine Soulas d'),Fausse comtesse (La),comédie,1,FALSE,prose,TRUE,
4982,Vigée (Louis-Jean-Baptiste-Étienne),Fausse coquette (La),comédie,3,FALSE,vers,FALSE,
5601,Pellegrin (Simon-Joseph),Fausse inconstance (La),comédie,3,FALSE,vers,FALSE,
4983,Beauharnais (Fanny de),Fausse inconstance ou le Triomphe de l'honnêteté (La),comédie,5,FALSE,prose,FALSE,
5273,Robert,Fausse présomption (La),comédie,5,FALSE,vers,FALSE,
5602,Destouches (Philippe Néricault dit),Fausse veuve ou le Jaloux sans jalousie (La),comédie,1,FALSE,prose,FALSE,12 août 1789
5270,Bellecour,Fausses apparences (Les),comédie,1,FALSE,prose,FALSE,
5272,Barthe (Nicolas-Thomas),Fausses infidélités (Les),comédie,1,FALSE,vers,FALSE,17 août 1761
5684,Raisin (Jacques),Faux Gascon (Le),comédie,1,FALSE,prose,FALSE,25 janvier 1768
5685,Du Fresny (Charles),Faux honnête homme (Le),comédie,3,FALSE,prose,FALSE,
5114,Simonet de Maisonneuve (Louis-Jean-Baptiste),Faux insouciant (Le),comédie,5,FALSE,vers,FALSE,
5686,Du Fresny (Charles),Faux instinct (Le),comédie,3,FALSE,prose,TRUE,
5115,Chabanon (Michel Paul Guy de),Faux noble (Le),comédie,5,FALSE,vers,FALSE,
5116,Du Vaure (Jacques),Faux savant (Le) ou L'Amour précepteur,comédie,5 puis 3,FALSE,prose,FALSE,
5687,Du Fresny (Charles),Faux sincère (Le),comédie,5,FALSE,vers,FALSE,
5274,Dancourt (Florent Carton dit),Fées (Les),comédie,3,TRUE,prose et vers libres,TRUE,
5688,"Hauteroche (Noël Lebreton, sieur de)","Feint polonais, ou la Veuve impertinente (Le)",comédie,3,FALSE,prose,FALSE,29 octobre 1699
4984,Dorat (Claude-Joseph),Feinte par amour (La),comédie,3,FALSE,vers,FALSE,
5603,Dancourt (Florent Carton dit),Femme d'intrigues (La),comédie,5,FALSE,prose,FALSE,
5604,Legrand (Marc-Antoine),Femme fille et veuve (La),comédie,1,FALSE,vers,FALSE,
4985,Montfleury (Antoine Jacob dit),Femme juge et partie (La),comédie,5,FALSE,vers,FALSE,
5605,"Robbe, Jacques",Femme têtue ou le médecin hollandais (La),comédie,1,FALSE,vers,FALSE,
5276,Molière (Jean-Baptiste Poquelin dit),Femmes savantes (Les),comédie,5,FALSE,vers,FALSE,
4928,Piron (Alexis),Fernand-Cortès,tragédie,5,FALSE,vers,FALSE,
5117,Corneille (Thomas),Festin de Pierre (Le),comédie,5,FALSE,vers,FALSE,8 JANV 1744 MONTEZUME
4986,Desfontaines (François-Georges),Fête de village (La),intermède,1,FALSE,musique,TRUE,
4987,Dancourt (Florent Carton dit),Fête de village ou les Bourgeoises de qualité (La),comédie,3,FALSE,prose,TRUE,
5769,Dancourt (Florent Carton dit),Fêtes du cours (Les),comédie,1,TRUE,prose,TRUE,
4989,Montfleury (Antoine Jacob dit),Fille capitaine (La),comédie,5,FALSE,vers,FALSE,
4990,Graffigny (Françoise de),Fille d'Aristide (La),comédie,5,FALSE,vers,FALSE,
5606,Anonyme,Fille médecin (La),comédie,1,FALSE,,FALSE,
5607,La Grange-Chancel (François-Joseph de),Fille supposée ou l'Héroïne de roman (La),comédie,3,FALSE,vers,FALSE,
5608,Le neveu de l'abbé Abeille (Nicolas Abeille dit),Fille valet (La),comédie,3,FALSE,vers,FALSE,
5118,Diderot (Denis),Fils naturel ou les Épreuves de la vertu (Le),drame,5,TRUE,prose,FALSE,
5119,Saint-Foix (Germain-François Poullain de),Financier (Le),comédie,1,FALSE,prose,FALSE,
5120,Lantier (Étienne François de),Flatteur (Le),comédie,5,FALSE,vers libres,FALSE,
5689,Rousseau (Jean-Baptiste),Flatteur (Le),comédie,5,FALSE,prose,FALSE,
5121,La Fontaine (Jean de),Florentin (Le),comédie,1,FALSE,vers,FALSE,
4929,Lefèvre (Pierre-François-Alexandre),Florinde,tragédie,5,FALSE,vers,FALSE,
5609,Dancourt (Florent Carton dit),Foire de Bezons (La),comédie,1,FALSE,prose,TRUE,11/10/1770
4991,Legrand (Marc-Antoine),Foire de Saint-Laurent (La),comédie,1,FALSE,vers,TRUE,
5610,Dancourt (Florent Carton dit),Foire Saint-Germain (La),comédie,1,FALSE,prose,TRUE,
4992,Boissy (Louis de),Folie du jour (La),comédie,1,FALSE,vers libres,TRUE,
4993,Yon,Folie et l'Amour (La),comédie,1,FALSE,vers libres,TRUE,
5277,Regnard (Jean-François),Folies amoureuses (Les),comédie,3,TRUE,vers et vers libres,TRUE,
5611,Dancourt (Florent Carton dit),Folle enchère (La),comédie,1,FALSE,prose,FALSE,15 JANVIER 1704
5770,Baron (Michel Boyron dit),Fontanges maltraitées ou les Vapeurs (Les),comédie,1,FALSE,prose,FALSE,
4994,Destouches,Force du naturel (La),comédie,5,FALSE,vers,FALSE,
5690,Poisson (Raymond),Fou de qualité (Le) ou Le Fou raisonnable,comédie,1,FALSE,vers,TRUE,
4917,Ségur (Joseph-Alexandre de),Fou par amour (Le),drame historique,1,FALSE,vers,FALSE,
5612,Le Noble (Eustache,Fourbe (Le),comédie,5,FALSE,prose,FALSE,29 JANV 1791 vérif autre titre Dorval
5278,Molière (Jean-Baptiste Poquelin dit),Fourberies de Scapin (Les),comédie,3,FALSE,prose,FALSE,
5771,Poisson (Raymond),Fous divertissants (Les),comédie,3,FALSE,vers,TRUE,
5772,Champmeslé (Charles Chevillet dit),Fragments de Molière (Les),comédie,2,FALSE,prose,FALSE,
5122,Boissy (Louis de),Français à Londres (Le),comédie,1,FALSE,prose,FALSE,
5613,Legrand (Marc-Antoine),Française italienne (La),comédie,1,FALSE,prose,TRUE,
5520,Anonyme,Frontin gouverneur du château de Vertigililinguen,comédie,1,FALSE,,FALSE,
5521,Brueys (David-Augustin de),Gabinie,tragédie,5,FALSE,vers,FALSE,
4930,Belloy (Pierre Laurent de),Gabrielle de Vergy,tragédie,5,FALSE,vers,FALSE,
4995,Colomb de Seillans,Gageure de Village (La),comédie,1,FALSE,prose,TRUE,12 JUIL 1777
4996,Sedaine (Michel-Jean),Gageure imprévue (La),comédie,1,FALSE,prose,FALSE,
5123,Legrand (Marc-Antoine),Galant coureur ou l'Ouvrage d'un moment (Le),comédie,1,FALSE,prose,TRUE,
5124,Dancourt (Florent Carton dit),Galant jardinier (Le),comédie,1,FALSE,prose,TRUE,
4931,Belloy (Pierre Laurent de),Gaston et Baïard ou Gaston et Bayard,tragédie,5,FALSE,vers,FALSE,
5125,Imbert (Barthélemy),Gâteau des rois (Le),comédie,1,TRUE,vers,FALSE,24 AVRIL 1771
5614,Dancourt (Florent Carton dit),Gazette de Hollande (La),comédie,1,FALSE,prose,FALSE,
5691,Anonyme,Gênois (Le),comédie,1,FALSE,,FALSE,
5692,Anonyme,Gentilhomme meunier (Le),comédie,1,FALSE,,FALSE,
5693,Corneille (Thomas),Geôlier de soi-même ou Jodelet prince (Le),comédie,5,FALSE,vers,FALSE,
4932,Molière (Jean-Baptiste Poquelin dit),George Dandin ou le Mari confondu,comédie,3,FALSE,prose,TRUE,
5522,Pradon (Nicolas),Germanicus,tragédie,5,FALSE,vers,FALSE,
5523,Péchantrés (Nicolas de),Géta,tragédie,5,FALSE,vers,FALSE,
5126,Destouches,Glorieux (Le),comédie,5,FALSE,vers,FALSE,
4997,La Chaussée (Pierre-Claude),Gouvernante (La),comédie,5,FALSE,vers,FALSE,
5279,Saint-Foix (Germain-François Poullain de),Grâces (Les),comédie,1,FALSE,prose,TRUE,
5773,Champmeslé (Charles Chevillet dit),Grisettes ou Crispin chevalier (Les),comédie,1,FALSE,vers,FALSE,23 juillet 1744
5127,Palaprat (Jean de),Grondeur (Le),comédie,3,TRUE,prose et vers libres,FALSE,
5615,Fagan (Barthélemy-Christophe),Grondeuse (La),comédie,1,FALSE,prose,TRUE,
5694,Anonyme,Gros lot de Marseille (Le),comédie,1,FALSE,prose,FALSE,
4933,Le Mierre (Antoine-Marin),Guillaume Tell,tragédie,5,FALSE,vers,FALSE,
5616,Dancourt (Florent Carton dit),Guinguette de la finance (La),comédie,1,FALSE,prose,TRUE,12/17/1766
4934,Piron (Alexis),Gustave Wasa,tragédie,5,FALSE,vers,FALSE,
5524,Gomez (Madeleine-Angélique de),Habis,tragédie,5,FALSE,vers,FALSE,3 FEV 1733
4935,Ducis (Jean-François),Hamlet,tragédie,5,FALSE,vers,FALSE,
4936,Raucourt (Françoise-Marie-Antoinette-Josèphe Saucerotte dite Mademoiselle),Henriette,drame,3,FALSE,prose,FALSE,30 SEPT 1769
5280,Marmontel (Jean-François),Héraclides (Les),tragédie,5,FALSE,vers,FALSE,1 MARS 1782
5774,Brie (de),Héraclides (Les),tragédie,5,FALSE,vers,FALSE,24 mai 1752
5775,Danchet (Antoine),Héraclides (Les),tragédie,5,FALSE,vers,FALSE,
4937,Corneille (Pierre),"Héraclius, empereur d'Orient",tragédie,5,FALSE,vers,FALSE,
4938,Renout (Jean-Julien-Constantin),Hercule,tragédie,5,FALSE,vers,FALSE,
5525,"La Tuillerie (Jean-François Juvenon de La Tuillerie, dit)",Hercule,tragédie,5,FALSE,vers,FALSE,28 FEV 1757
4939,Lefèvre (Pierre-François-Alexandre),Hercule au mont Œta,tragédie,5,FALSE,vers,FALSE,
5526,"Palaprat (Jean de, sieur de Bigot)",Hercule et Omphale,comédie,5,FALSE,vers,FALSE,24 MAI 1787
5561,Scarron (Paul),Héritier ridicule ou la Dame intéressée (L'),comédie,5,FALSE,vers,FALSE,
5527,"Nadal (Augustin, abbé)",Hérode,tragédie,5,FALSE,vers,FALSE,
4940,Voltaire (François-Marie Arouet dit),Hérode et Mariamne,tragédie,5,FALSE,vers,FALSE,
5528,Anonyme,Héroïne (L'),comédie,1,FALSE,,FALSE,10 AVR 1725
5128,Dussieux (Louis),Héros français ou le Siège de Saint-Jean-de-Lone (Les),drame héroïque,4,FALSE,prose,FALSE,
5562,Boizard de Ponteau (Claude-Florimond),Heure du berger (L'),comédie,1,FALSE,prose,TRUE,
5320,Falconnet (Françoise-Cécile) ; Rozet (Madame),Heureuse rencontre (L'),comédie,1,FALSE,prose,FALSE,
4941,Rochon de Chabannes (Marc-Antoine-Jacques),Heureusement,comédie,1,FALSE,vers,FALSE,
5563,Anonyme,Heureux échange (L'),comédie,5,FALSE,vers,FALSE,11/29/1762
5321,Fagan (Barthélemy-Christophe),Heureux retour (L'),comédie,1,FALSE,vers,TRUE,
4942,Billardon de Sauvigny (Edme-Louis),Hirza ou les Illinois,tragédie,5,FALSE,vers,FALSE,
5322,Baron (Michel Boyron dit),Homme à bonne fortune (L'),comédie,5,FALSE,prose,FALSE,27 MAI 1767
5564,Baron (Michel Boyron dit),Homme à bonnes fortunes (L'),comédie,5,FALSE,prose,FALSE,18 DECEMBRE 1686
5323,Barthe (Nicolas-Thomas),Homme personnel (L'),comédie,5,FALSE,vers,FALSE,
5324,Destouches,Homme singulier (L'),comédie,5,FALSE,vers,FALSE,21 FEVRIER 1778
5281,Saint-Foix (Germain-François Poullain de),Hommes (Les),comédie-ballet,1,FALSE,prose,TRUE,5 NOVEMBRE 1764
